393501,113622,"Crawdad Song","Tom Shaka",zg7nhSp3kwQ
397821,113622,"Crawdad Song","Drink Me",qMRqvT1xlz4
438444,113622,"The Crawdad Song","Bob Dorough",uwpEGXOtWqc
448302,113622,"Crawdad Song","Harry Belafonte",_7u0kv1GsHY
520701,113622,"Crawdad Song","Fia Sco & The Majestics",fJt0MUCAC_g
520788,113622,"Crawdad Song","Lone Star Cowboys",bEZo6wLhjdA
601128,113622,"Crawdad Song","Woody Guthrie, Cisco Houston, Sonny Terry",jXWHdyswnnY
616921,113622,"Baby Mine","Bill Henderson with The Oscar Peterson Trio",WujIREamWdI
720296,113622,"Crawdad Song","Phil Harris and His Orchestra",Wdy66RbBGi0
839483,113622,"Crawdad Song","George & Tammy",LAZtKv8Wpl4
869081,113622,"The Crawdad Song","Burl Ives",LN2I8ECKXWc
892947,113622,Crawdad,"Clint Howard, Doc Watson, Fred Price",fDajv6RowvI
904457,113622,Crawdad,"Big Bill Broonzy",4Apd_s8_oeQ
1029026,113622,"The Crawdad Hole","Cisco Houston",ZSGqfmHusPY
1043960,113622,"Crawdad Hole","The Poplin Family",Pv5H3doZnvw
1052797,113622,"Crawdad Song","Nancy Raven",pbwebwnu19Q
1052971,113622,"Crawdad Song","The Hutchison Bros.",LnF1wfbcjLM
1053886,113622,"The Crawdad Song","Win Stracke",zoG3ZPCzLM4
1057961,113622,"The Crawdad Song","The Roe Family Singers",kyApB8838LU
1157536,113622,Crawdad,"Moses Rascoe",aAHQpn4nzqo
1202615,113622,Crawdad,"Amanda Ambrose",a5EEWQDlTi0
1321060,113622,"Crawdad Song","Don Mahoney and Jeana Clare",rPPrUvObxb0
1431483,113622,"The Crawdad Song","The Petersens",U6nTar4xxaE
1444263,113622,Crawdad,"Slim Sandy & The Hillbilly Boppers",-IPHlM16Reo
1577235,113622,Crawdad,"Luther Dickinson",UuLrlpmrIN0
1585511,113622,"Crawdad Whole","Larry Johnson & Nat Riddles",h703T_qzlqc
1659975,113622,"Crawdad Song","Tom Hanway",7YJLjFIIrz4
1700949,113622,"The Crawdad Song (You Get a Line)","Dakota Blonde",o8Nhvn7IFY0
740763,10851,"The Nearness of You","Joyce Breach",_pptzo50_I0
744279,10851,"Nearness of You","Straight No Chaser Band",HO5GOoVOgqE
10863,10851,"The Nearness of You","Rod Stewart",FW7hUx3Z58c
15935,10851,"The Nearness of You","Brook Benton",HE7p5ydaEeI
19949,10851,"Nearness of You","Brad Mehldau Trio",_V6Jh2hCM_M
24547,10851,"The Nearness of You","Sheena Easton",yG9JlxZCgJA
39158,10851,"The Nearness of You","Steve Tyrell",-mJRHHJPCnA
41051,10851,"The Nearness of You","Lou Donaldson",DLy40-L5eiw
41112,10851,"The Nearness of You","Lynne Arriale Trio",I9ykQDfuiF8
41172,10851,"The Nearness of You","Barbra Streisand",G1-B2Om0VQ0
41256,10851,"The Nearness of You","Matt Monro",_xVqDCr1Ne4
41271,10851,"Nearness of You","Nellie Lutcher with Russ Garcia and His Orchestra",mV0T94-qZYI
44841,10851,"The Nearness of You","Tom Jones",90cdVapX7SY
49508,10851,"The Nearness of You","Will Downing & Gerald Albright",rm79gPmqCqk
57152,10851,"The Nearness of You","Marlena Shaw",yXkPbKttLBk
62761,10851,"The Nearness of You","Mina - Augusto Martelli e la sua orchestra",rnFKmZ-EsKg
65554,10851,"The Nearness of You","Etta James",pVnbaq7CvZI
68260,10851,"The Nearness of You","Crystal Gayle",r-QS0c4MQ-k
80666,10851,"The Nearness of You","James Brown",gU_wilqS3-8
82847,10851,"The Nearness of You","Ella Fitzgerald and Louis Armstrong",JhaCNIpAnPs
83345,10851,"The Nearness of You","The George Shearing Quintet with Nancy Wilson",IvnXSenMAsM
93736,10851,"The Nearness of You","Lily Alunan",8nb3wYGsuR0
94129,10851,"The Nearness of You","Rick Nelson",nzCZ2WQU4WE
98799,10851,"Nearness of You","Julie London",p13yroDS26M
99582,10851,"The Nearness of You","P.J. Proby",kxZqF7QMaz0
101630,10851,"The Nearness of You","Norah Jones",BsfFigUZoRU
101631,10851,"The Nearness of You","Willie Nelson",0vSaMPU-URE
103834,10851,"The Nearness of You","The Rolling Stones",cXyBxftcWVQ
103912,10851,"The Nearness of You","Eartha Kitt",FRd6VKvLpyI
110959,10851,"The Nearness of You","Keely Smith with Nelson Riddle and His Orchestra",QberZshhN28
114366,10851,"The Nearness of You","Branford Marsalis",JClajq9_9Uc
114651,10851,"The Nearness of You","The Lee Konitz Quartet",2ICHqf7_RxQ
116441,10851,"The Nearness of You","Pat Boone - Orch. & Chorus cond. by Billy Vaughn",fFMaqBn9tRY
118254,10851,"The Nearness of You","Vic Damone",Bm8PHdIqUCs
122114,10851,"The Nearness of You","Pat Thomas",HDhB_GXBj2I
128981,10851,"The Nearness of You","Al Jarreau",tlwEjOXzhjc
133947,10851,"The Nearness of You","Helen Merrill",ZKpIt23LHfg
135320,10851,"The Nearness of You dedicated to Eddy Moore","Pharoah Sanders",iuKFPpr_Wr4
135426,10851,"The Nearness of You","Joe Albany, Warne Marsh",ZWOm-inrrOU
141446,10851,"The Nearness of You","Jessica Williams [US1]",BrtU9VDMfDw
145673,10851,"The Nearness of You","Jackie Gleason",Qo2CstC2mKE
149432,10851,"The Nearness of You","Joe Pass",MlBSb040qus
152820,10851,"The Nearness of You","Steve Nelson [US1]",ISZZ1AxTUQU
159861,10851,"The Nearness of You","Janet Seidel and William Galison",2tTt2rdAeUY
162052,10851,"The Nearness of You","Johnny ""Guitar"" Watson",47RpVSYdZFY
165158,10851,"The Nearness of You","Della Reese",blo4JAzF-zk
172770,10851,"The Nearness of You","Jerry Vale",3ItEh1TqMBc
178592,10851,"Nearness of You","Mat Mathews",YXdnjG8GlDE
184546,10851,"The Nearness of You","Patti Page - Orchestra conducted by Jack Rael",JYiC61lxiX4
186194,10851,"The Nearness of You","Martin Taylor",otUIqqyqbaQ
188951,10851,"The Nearness of You","Kenny Rogers",RtE-4msJD-I
191082,10851,"The Nearness of You","Mary Martin",zoyV5dydlnQ
191135,10851,"The Nearness of You","Paul Bley Trio",GcSFifLqJgc
191785,10851,"The Nearness of You","Bill Charlap",wxXqR9ws0Dc
195695,10851,"The Nearness of You","The Dave Glasser Clark Terry Barry Harris Project",LK8eZK-CFvQ
198050,10851,"The Nearness of You","Dinah Shore with Orchestra under the direction of Paul Wetstein",5MV-GA_U_gU
198052,10851,"The Nearness of You","Sarah Vaughan - Orchestra under the direction of Joe Lipman",qvg9dQSb_Vs
198053,10851,"The Nearness of You","Connie Boswell with Instrumental Accompaniment directed by Harry Sosnik",2Hi3wssNrP0
198055,10851,"The Nearness of You","Guy Lombardo and His Royal Canadians - Vocal Chorus by Mert Curtis",w8uro2b9r3s
198056,10851,"The Nearness of You","Larry Clinton and His Orchestra – Vocal Refrain by Helen Southern",yVtdswpNHIA
198058,10851,"The Nearness of You","Glenn Miller and His Orchestra - Vocal Refrain by Ray Eberle",xOqG9Eeq9mw
198059,10851,"The Nearness of You","Chick Bullock accompanied by His Orchestra",tLzCBq8WlHs
198060,10851,"The Nearness of You","Kay Kyser and His Orchestra - Vocal Chorus by Harry Babbitt",Xv0AVRZ3vV8
199553,10851,"The Nearness of You","Art Van Damme arranged and conducted by Marty Manning",aK3cMSMktq0
202566,10851,"The Nearness of You","Noro Morales and His Quintet",-HvBVFIQSNg
203599,10851,"The Nearness of You","Maureen O'Hara with Orchestra arranged and conducted by Bob Thompson",RXsBSLRE6pg
205391,10851,"The Nearness of You","La Tanya Hall",Hjm8R9zuSN8
219108,10851,"The Nearness of You","Sony Holland",C_R0UDYsUiI
219111,10851,"The Nearness of You","King Curtis and His Orchestra",q7hH5oVg8CI
225489,10851,"The Nearness of You","Ruby Wilson",T0StHYFCYDw
228622,10851,"The Nearness of You","Amália Rodrigues - Arranjos e Direcção de Norrie Paramor",FhrnR7CkOlQ
229982,10851,"The Nearness of You","Nicole Henry",ans8V5GM--0
230972,10851,"The Nearness of You","David and Rachel Diggs",AsVe6jo6Yok
234692,10851,"The Nearness of You","Denise King",SentP_sEmgc
250747,10851,"The Nearness of You","Shirley Bassey",Taa4nGaWmMc
251095,10851,"The Nearness of You","Sonny Stitt",A1fWfzf32bM
257756,10851,"The Nearness of You","Barry Crocker",ieVvxWglPkQ
259692,10851,"The Nearness of You","Bob Manning with Orchestra conducted by Monty Kelly",Wvlun6TTwwY
266846,10851,"The Nearness of You","Emile Pandolfi",1-BljwDws7g
275872,10851,"The Nearness of You","Eileen Howard",Bv41Vy6N0jM
291403,10851,"The Nearness of You","Edmundo Ros and His Orchestra",AeFjjP0Rfb8
291634,10851,"The Nearness of You","Freddie Hubbard with The Willie Wilson Sextet",dTxa_Cof2tY
303040,10851,"The Nearness of You","Julie Rafferty",sLomx4Yja9A
306768,10851,"The Nearness of You","Maurice Vander, Kenny Clarke, Pierre Michelot",rQ4wwfSHuKk
314240,10851,"The Nearness of You","Eddy Arnold",dDSQoA_EwCQ
318078,10851,"The Nearness of You","Linda Purl",qMAr4XMG9F8
320681,10851,"The Nearness of You","Carli Muñoz",3ZU2xXN9Tz4
327493,10851,"The Nearness of You","Adi Braun",1F7_XsmA2hQ
327523,10851,"The Nearness of You","Hank D'Amico's Quartet",Dl0uOVWFw7o
327703,10851,"Nearness of You","Maria Jacobs",I8FAaSa0p1g
331752,10851,"The Nearness of You","Jo Stafford with Paul Weston & His Music from Hollywood",R-HJvrZQPYA
332612,10851,"The Nearness of You","Natasha Miller",vv0LNZYyhSw
333487,10851,"The Nearness of You","Michela Lombardi & Renato Sellani Trio",OMvGMV0steY
334724,10851,"The Nearness of You","Annie Lennox",qGgtXOqbgv4
335255,10851,"The Nearness of You","James Morrison and The Idea of North",JVZPyQD8Tvs
342017,10851,"The Nearness of You","Clare Teal & Grant Windsor with Pee Wee Ellis",qaNcvw62B64
343137,10851,"The Nearness of You","Mel Tormé arranged and conducted by Robert Mersey",KsXcsb2l8Eo
344783,10851,"The Nearness of You","Carla Normand with The New Deal Jazz Band",odoDnBa2GVw
345144,10851,"The Nearness of You","Les Baxter His Chorus and Orchestra",LfVQz_WikJE
346272,10851,"The Nearness of You","Johnny Eaton and His Princetonians",yJNI_o2PkKc
347105,10851,"The Nearness of You","Paul Anka",1GQ5HOFqprA
353156,10851,"The Nearness of You","Chris Bauer",Hzui_bt_ymM
373938,10851,"The Nearness of You","Sally Night",fj_EnAFWOq8
376436,10851,"The Nearness of You",Sofie,GhaXvbLimgA
376906,10851,"The Nearness of You","Nicki Parrott",kdUtM4sskiQ
377524,10851,"The Nearness of You","Shannon Forsell",DIys7Rd_O0Q
402989,10851,"The Nearness of You","Robert Goulet",uXhlRvkVpiI
405997,10851,"The Nearness of You","John Etheridge",t6Ij8dotO3s
406428,10851,"The Nearness of You","Brian Hyland",J7S9IjkrZ9c
407268,10851,"The Nearness of You","Ferrante and Teicher",Szel06oFoZw
408956,10851,"The Nearness of You","Ray Ellis and His Orchestra",Qpkdl01qNqo
410447,10851,"The Nearness of You","Rob Ickes",Wqj4-UGAhqw
410791,10851,"The Nearness of You","Chris Connor",jNGMXGm5pHg
413494,10851,"The Nearness of You","Bob Dorough, Dick Sudhalter",-gf_P1ac0AQ
413500,10851,"The Nearness of You","John Eaton",ZwcJqHvKCtc
414510,10851,"The Nearness of You","Jimmy Smith [US]",wB6UPc73Xfc
422294,10851,"Nearness of You","Karen Marguth",WjOJLvnW7rs
423005,10851,"The Nearness of You","Magni Wentzel, Roger Kellaway, Niels-Henning Ørsted Pedersen",5GP-QPk4drc
429644,10851,"The Nearness of You","Sweet Jazz Trio",ldvwMs83SXA
430922,10851,"The Nearness of You","John Gary",nZ-SSalInME
433135,10851,"The Nearness of You","Lina Nyberg",2_TPKUvXJnU
433677,10851,"The Nearness of You","Buddy Greco",s8dvVIBiBFo
436022,10851,"The Nearness of You","Abbey Lincoln, Hank Jones",Uu_BCgeSekk
436909,10851,"The Nearness of You","Pauline Wilson",diKH0G12CO8
437716,10851,"The Nearness of You","Laura Fygi",hq-AwleIkFw
438184,10851,"The Nearness of You","Tina Ferris",2qlYao4lrvA
438465,10851,"The Nearness of You","Anne Bisson",_AjS8162Bz0
445065,10851,"The Nearness of You","Stan Getz",Eusgo1Bfi9E
449876,10851,"The Nearness of You","Miki Purnell",fPuzJlLnc-A
450332,10851,"The Nearness of You","Jeanette Lindström",t1EtolRnnTM
451003,10851,"The Nearness of You","Lola Haag",bpO4GS0kSqE
452898,10851,"Nearness of You","Putte Wickman featuring Björn Skifs",8x88TGXAY_8
453021,10851,"The Nearness of You","Jeri Brown",VsIrOXWyxtw
453992,10851,"The Nearness of You","Amanda Carr",d5HUHeqh1wU
454190,10851,"The Nearness of You","Marcia Lopes",OFrEhsTBpeI
454452,10851,"The Nearness of You","Sammy Davis, Jr.",kWxgz6CL7Xw
456710,10851,"The Nearness of You","The Four Freshmen",GojXi5ZhFNg
457672,10851,"The Nearness of You","Lino Patruno & The American All Stars",A2EgwRVz7gk
461047,10851,"The Nearness of You","George Van Eps & Howard Alden",VzanTEGnd28
463286,10851,"The Nearness of You","Dorothy Dandridge",u2UdeY2336c
465620,10851,"The Nearness of You","Bobby Short",PH1QdXWhwbs
469147,10851,"The Nearness of You","Sarah DeLeo",IsZ9LWHt-d8
472666,10851,"The Nearness of You","Monica Borrfors Quintet",XiKBga3K7Ao
479630,10851,"The Nearness of You","Nat Adderley",bMN30gmsvqI
481116,10851,"The Nearness of You","Klea Blackhurst - Billy Stritch",IvBjtMR0hG8
490828,10851,"The Nearness of You","Maria Cueto",P3fOHb90IIQ
499025,10851,"The Nearness of You","Denis Solee",wRmuM5g6s7o
506951,10851,"The Nearness of You","Lyn Stanley",9bVXdLyjUkM
508570,10851,"The Nearness of You",Acoustix,4wM4uQGzwtQ
513657,10851,"The Nearness of You","Prudence Johnson",RTbVArmMnk4
513919,10851,"The Nearness of You","Rossano Sportiello, Harry Allen, Joel Forbes",XPZWUPzzBzA
516177,10851,"The Nearness of You","Jean ""Toots"" Thielemans",vf8qKSmzzEw
528864,10851,"The Nearness of You","Allan Harris",tsZWgaHo-8Q
530268,10851,"The Nearness of You","The King Sisters with the Music of Alvino Rey",-8U09_n4t6s
531347,10851,"The Nearness of You","Massimo Faraò",2SRU4fO6FeY
531542,10851,"The Nearness of You","Xavier Davis",u1WG80tFBq8
533307,10851,"The Nearness of You","Tamara Kuldin",TTqqECQFp4E
534054,10851,"The Nearness of You","Fabrizio Bosso",dqIpVTyyXK0
536451,10851,"The Nearness of You","Mantovani and His Orchestra",uYtcIiz-35c
536643,10851,"The Nearness of You","Kayla Taylor Jazz",MbL5Tey_9ts
537392,10851,"The Nearness of You","Marty Robbins",QvVWXJFT8rI
539814,10851,"The Nearness of You","Peter Martin",L5apg3XL_hw
541144,10851,"The Nearness of You","Benny Waters Quartet",AT_b2LcQZh8
546164,10851,"Nearness of You","Don Shirley",ABFVRRgdjTA
547882,10851,"The Nearness of You","Klaus Ignatzek Trio",FjhZaMzPSlM
548743,10851,"The Nearness of You","La Vergne Smith",_m5kLQMSC5k
559645,10851,"The Nearness of You","Dave Ballou",-fpBtLP3TF0
564673,10851,"The Nearness of You","Michael Brecker feat. James Taylor",jXe2C2TSkI8
564763,10851,"The Nearness of You","Stéphane Grappelli & The Diz Disley Trio",m9WKdv9pxhY
569491,10851,"The Nearness of You","Jacqui Naylor & Art Khu",kBcwFT4xBAc
570274,10851,"Nearness of You","Mike Mainieri",ldJWDkpBGk0
576343,10851,"The Nearness of You","Paula Alder",SvS82ViswyQ
580985,10851,"The Nearness of You","Louis Jordan",ctswNZfURCI
582311,10851,"The Nearness of You","Doug Sertl",i45CyYDblWI
583046,10851,"The Nearness of You","Mitzi Gaynor – Orchestra conducted by Pete King",XYdiA5wpjeY
585749,10851,"The Nearness of You","Shelly Berg",iekFCqLJpoI
588501,10851,"The Nearness of You","Bob Wilber",PlTo0kLRIJw
590959,10851,"The Nearness of You","Tony Lakatos Trio",AKq7B7Ub0do
592037,10851,"The Nearness of You","Charlie Landsborough",TAKGEDXTht4
596633,10851,"The Nearness of You","Ernest Maxin & His Orchestra",a9WoLu9Dmmg
603146,10851,"The Nearness of You","Susan Kohler",eXZrAJFDN-s
603212,10851,"The Nearness of You","Simon Schott",zvZ3MevGmes
615405,10851,"The Nearness of You",Seal,HN3W-PROCzw
616645,10851,"The Nearness of You","Darden Purcell",TYF5BbeQX6s
619028,10851,"The Nearness of You","Max Jaffa and His Orchestra",kf-NHHfIMcE
620471,10851,"The Nearness of You","Tom Harrell /  Dado Moroni",LRfxOLB3zpU
623195,10851,"The Nearness of You","Joshua Redman & Brad Mehldau",ke3rzig4OWk
623908,10851,"The Nearness of You","The Dynamic Les DeMerle Band",UZxr_4naiDw
628247,10851,"The Nearness of You","Jacqui Hicks",Gt4QLjplcfo
629981,10851,"The Nearness of You","Scott Hamilton",KVWYWbSftmc
630620,10851,"The Nearness of You","Lucia Minetti",UAs7jqLXvtk
631410,10851,"The Nearness of You","John Vance",Dwxd4Ea-pqc
633334,10851,"The Nearness of You","Keiko Lee",9y5zjcULl-Y
633746,10851,"The Nearness of You","Terry Blaine & Mark Shane",GZv09yCE9Fk
633761,10851,"The Nearness of You","Allan Vaché & Mark Shane with Terry Blaine",3dULpTTHVOk
634943,10851,"The Nearness of You","Frank Sinatra - Orchestra under the direction of Axel Stordahl",AvZXDAihT2c
635364,10851,"The Nearness of You","Stephanie Patton",FPGXSlZhscg
641725,10851,"The Nearness of You","Irene Atman",Q_qu9tvz3F4
642882,10851,"The Nearness of You","Taxi Horns",RHe3J6xl64Q
644134,10851,"The Nearness of You","Jimmy Scott with Joe Pesci",VwyTikxUW0Y
651589,10851,"The Nearness of You","Rita Reys & Louis van Dijk ‎",MKU5rulgeWo
652002,10851,"The Nearness of You","Rudi Brink",qmi8HZtRM7M
654274,10851,"The Nearness of You","Debra Mann",ngzQpCB_tYI
655040,10851,"The Nearness of You","Trudy Kerr",Df0Hclty8G0
658337,10851,"The Nearness of You","England Brooks",kuOTvIs8M0U
659451,10851,"The Nearness of You","Lisa Lovbrand",gQE94bz-ezY
661234,10851,"The Nearness of You","Bosso/Di Leone/Bassi/Campanale Quartet",Ls9xmbV2oh4
662832,10851,"The Nearness of You","Cal Collins",wl4aIrkkWx4
663579,10851,"The Nearness of You","Nellie McKay",70bn2xr-6cE
664071,10851,"The Nearness of You","Gale Robbins",a_AFajbJVLg
670936,10851,"The Nearness of You","Roy Hargrove",_mg_mrfX2eQ
682961,10851,"The Nearness of You","Gayle Andrews",Y0OPHUIdIbU
688542,10851,"The Nearness of You","Beegie Adair",YtdbhAMJL1w
688792,10851,"The Nearness of You","Les Elgart and His Orchestra",aS091goDkII
695030,10851,"The Nearness of You","Roy Nathanson",Ovd0qsvdXOc
698673,10851,"The Nearness of You","Maurice Williams and The Zodiacs",1HgH1nOaZD4
711532,10851,"The Nearness of You","Ella Fitzgerald",EC-XNEM4fpk
712493,10851,"The Nearness of You","Totti Bergh",KHZzpRcIBzs
713652,10851,"The Nearness of You","Jarek Śmietana Trio",c9h3W1jJtTM
713663,10851,"The Nearness of You","Jarek Śmietana & Wojtek Karolak",6BD3oMKjd1M
717283,10851,"The Nearness of You","Vitamin String Quartet",eF0UDaGlosQ
723508,10851,"The Nearness of You","Karen Francis",D8q_PcmQwjs
724013,10851,"The Nearness of You","Lainie Cooke",UWkPPdJygeU
724311,10851,"The Nearness of You","Ernie Krivda and Swing City",EGjm6Vd9Tds
726217,10851,"The Nearness of You","Helena Siltala & Rolf Kronqvist quintet",0VskUFpgfG8
733160,10851,"The Nearness of You","Carolyn Martin",QzPl9KXpeqA
733438,10851,"The Nearness of You","Walter Blanding Quintet",Bv8-EHNWEAE
733927,10851,"The Nearness of You","Karel Gott",HWJMz19TJ9M
734258,10851,"The Nearness of You","Jean Frye Sidwell",PEYavb375g0
737012,10851,"The Nearness of You","Mayte Alguacil",5h6uOahr9zE
737623,10851,"The Nearness of You","Lisa Thorson",ZDlM1zhmlqc
737861,10851,"The Nearness of You","Lady Kim",h-q-fMQ9jEg
738072,10851,"The Nearness of You","Al Muirhead",fZb2aapfMbU
738561,10851,"The Nearness of You","Joan Chamorro & Andrea Motis",eT_Yaecg078
739033,10851,"The Nearness of You","Boots Randolph",UYgSgv0gCfc
740581,10851,"The Nearness of You","Roger Mas Trio",VGXHlshKdco
